compound_id,target_id,assay_id,qualifier,value_std,unit_std,year,qc_pass,provenance_file,provenance_sheet,provenance_row,compound_key
Example 437,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,140,UJLNCBRGIUAYQG-CQSZACIVSA-N
Example 438,cell:HCT116.WT,cell.proliferation.ic50,=,8.79,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,141,XECTYLLAEDLPLD-OAHLLOKOSA-N
Example 438,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,141,XECTYLLAEDLPLD-OAHLLOKOSA-N
Example 439,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,142,WQENHSZTUUCYGO-UHFFFAOYSA-N
Example 439,prmt5,prmt5.enzyme.ki.A,=,0.0011899999999999999,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,142,WQENHSZTUUCYGO-UHFFFAOYSA-N
Example 439,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,142,WQENHSZTUUCYGO-UHFFFAOYSA-N
Example 440,prmt5,prmt5.enzyme.ki.A,<,0.0001,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,143,SMI:5469c57a66d14b374b1ace6ef81452cd8d0fd4dc
Example 440,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,143,SMI:5469c57a66d14b374b1ace6ef81452cd8d0fd4dc
Example 441,cell:HCT116.WT,cell.proliferation.ic50,=,2.81,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,144,SMI:470225546bca6314f73fbb3e4326c1d1520f7ff9
Example 441,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,144,SMI:470225546bca6314f73fbb3e4326c1d1520f7ff9
Example 442,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,145,LRJYXWLGEJDTFK-UHFFFAOYSA-N
Example 442,prmt5,prmt5.enzyme.ki.A,=,0.00687,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,145,LRJYXWLGEJDTFK-UHFFFAOYSA-N
Example 442,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,145,LRJYXWLGEJDTFK-UHFFFAOYSA-N
Example 443,cell:HCT116.WT,cell.proliferation.ic50,=,2.08,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,146,DUIAUOSCSFWYKU-GOSISDBHSA-N
Example 443,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,146,DUIAUOSCSFWYKU-GOSISDBHSA-N
Example 444,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,147,OCRQGLVCRZLKAQ-LLVKDONJSA-N
Example 444,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,147,OCRQGLVCRZLKAQ-LLVKDONJSA-N
Example 445,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,148,RHMXDLMOETZICL-GFCCVEGCSA-N
Example 445,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,148,RHMXDLMOETZICL-GFCCVEGCSA-N
Example 446,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,149,VHVIHMKVNVMMGL-GOSISDBHSA-N
Example 447,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,150,PHARWVQJQRLYRR-GOSISDBHSA-N
Example 447,prmt5,prmt5.enzyme.ki.A,=,0.00551,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,150,PHARWVQJQRLYRR-GOSISDBHSA-N
Example 447,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,150,PHARWVQJQRLYRR-GOSISDBHSA-N
Example 448,cell:HCT116.WT,cell.proliferation.ic50,=,5.23,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,151,XITFKDLTEXVZNQ-HXUWFJFHSA-N
Example 448,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,151,XITFKDLTEXVZNQ-HXUWFJFHSA-N
Example 449,cell:HCT116.WT,cell.proliferation.ic50,=,5.9,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,152,XCJZQJWBYRIZFP-CQSZACIVSA-N
Example 449,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,152,XCJZQJWBYRIZFP-CQSZACIVSA-N
Example 450,cell:HCT116.WT,cell.proliferation.ic50,=,2.02,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,153,ZMXAUWJYRASZFB-CQSZACIVSA-N
Example 450,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,153,ZMXAUWJYRASZFB-CQSZACIVSA-N
Example 451,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,154,CZVLPMDTXLXSPD-HXUWFJFHSA-N
Example 452,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,155,RATLIUQFZOHSAI-JOCHJYFZSA-N
Example 453,cell:HCT116.WT,cell.proliferation.ic50,=,1.72,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,156,OFZQEHJYJAQRGY-GOSISDBHSA-N
Example 453,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,156,OFZQEHJYJAQRGY-GOSISDBHSA-N
Example 454,cell:HCT116.WT,cell.proliferation.ic50,=,3.94,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,157,OFZQEHJYJAQRGY-SFHVURJKSA-N
Example 454,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,157,OFZQEHJYJAQRGY-SFHVURJKSA-N
Example 455,cell:HCT116.WT,cell.proliferation.ic50,=,2.94,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,158,KZBPDWAFTCBPRL-CQSZACIVSA-N
Example 455,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,158,KZBPDWAFTCBPRL-CQSZACIVSA-N
Example 456,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,159,PCGPTSJZQAMDEP-OAQYLSRUSA-N
Example 457,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,160,SZMNCUYCEWIDJK-CYBMUJFWSA-N
Example 457,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,160,SZMNCUYCEWIDJK-CYBMUJFWSA-N
Example 458,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,161,SZMNCUYCEWIDJK-ZDUSSCGKSA-N
Example 458,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,161,SZMNCUYCEWIDJK-ZDUSSCGKSA-N
Example 459,cell:HCT116.WT,cell.proliferation.ic50,=,2.34,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,162,VUIZDADKOHHIKP-JOCHJYFZSA-N
Example 459,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,162,VUIZDADKOHHIKP-JOCHJYFZSA-N
Example 460,cell:HCT116.WT,cell.proliferation.ic50,=,7.85,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,163,UKCLWGNNRBTCOP-HXUWFJFHSA-N
Example 460,prmt5,prmt5.enzyme.ki.A,=,0.00182,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,163,UKCLWGNNRBTCOP-HXUWFJFHSA-N
Example 460,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,163,UKCLWGNNRBTCOP-HXUWFJFHSA-N
Example 461,cell:HCT116.WT,cell.proliferation.ic50,=,7.78,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,164,DCRKINIPGKOUKK-LJQANCHMSA-N
Example 461,prmt5,prmt5.enzyme.ki.A,=,0.00123,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,164,DCRKINIPGKOUKK-LJQANCHMSA-N
Example 461,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,164,DCRKINIPGKOUKK-LJQANCHMSA-N
Example 462,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,165,FZMVGPJDBLDNMV-JOCHJYFZSA-N
Example 462,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,165,FZMVGPJDBLDNMV-JOCHJYFZSA-N
Example 463,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,166,WUTWWCLCLJFTBN-JOCHJYFZSA-N
Example 463,prmt5,prmt5.enzyme.ki.A,=,0.00123,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,166,WUTWWCLCLJFTBN-JOCHJYFZSA-N
Example 463,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,166,WUTWWCLCLJFTBN-JOCHJYFZSA-N
Example 464,cell:HCT116.WT,cell.proliferation.ic50,=,1.51,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,167,RCJBFPPDKXKHPQ-HXUWFJFHSA-N
Example 464,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,167,RCJBFPPDKXKHPQ-HXUWFJFHSA-N
Example 465,prmt5,prmt5.enzyme.ki.A,<,0.0001,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,168,BBWYAUPUPLMIOS-MRXNPFEDSA-N
Example 465,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,168,BBWYAUPUPLMIOS-MRXNPFEDSA-N
Example 466,cell:HCT116.WT,cell.proliferation.ic50,=,4.27,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,169,OFDZXSNZRCTXQT-WOJBJXKFSA-N
Example 466,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,169,OFDZXSNZRCTXQT-WOJBJXKFSA-N
Example 467,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,170,XYQXKNCGPQVLNB-LJQANCHMSA-N
Example 468,prmt5,prmt5.enzyme.ki.A,<,0.0001,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,171,RLXHKPIDZGOLAP-MRXNPFEDSA-N
Example 468,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,171,RLXHKPIDZGOLAP-MRXNPFEDSA-N
Example 469,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,172,GCLLMKKCGABWSK-OAHLLOKOSA-N
Example 470,cell:HCT116.WT,cell.proliferation.ic50,=,2.21,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,173,DQNUJNXAROHPIT-CYBMUJFWSA-N
Example 470,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,173,DQNUJNXAROHPIT-CYBMUJFWSA-N
Example 471,cell:HCT116.WT,cell.proliferation.ic50,=,3.11,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,174,
Example 471,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,174,
Example 472,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,175,VBEFGAIKHUGXKM-OAHLLOKOSA-N
Example 472,prmt5,prmt5.enzyme.ki.A,=,0.0010400000000000001,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,175,VBEFGAIKHUGXKM-OAHLLOKOSA-N
Example 472,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,175,VBEFGAIKHUGXKM-OAHLLOKOSA-N
Example 473,cell:HCT116.WT,cell.proliferation.ic50,=,5.11,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,176,SGBAHNMTUCDRCV-QGZVFWFLSA-N
Example 473,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,176,SGBAHNMTUCDRCV-QGZVFWFLSA-N
Example 474,cell:HCT116.WT,cell.proliferation.ic50,=,3.27,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,177,LZTWKLYTDXHVGJ-MRXNPFEDSA-N
Example 474,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,177,LZTWKLYTDXHVGJ-MRXNPFEDSA-N
Example 475,cell:HCT116.WT,cell.proliferation.ic50,=,4.46,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,178,JMFNCYUDXFAXPV-QGZVFWFLSA-N
Example 475,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,178,JMFNCYUDXFAXPV-QGZVFWFLSA-N
Example 476,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,179,RWIBZJQFKLGDGW-OAHLLOKOSA-N
Example 476,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,179,RWIBZJQFKLGDGW-OAHLLOKOSA-N
Example 477,cell:HCT116.WT,cell.proliferation.ic50,=,5.64,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,180,SXGQDQHYMMOUSF-OAHLLOKOSA-N
Example 477,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,180,SXGQDQHYMMOUSF-OAHLLOKOSA-N
Example 478,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,181,ZMRJFCQZTUPPRL-GFCCVEGCSA-N
Example 478,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,181,ZMRJFCQZTUPPRL-GFCCVEGCSA-N
Example 479,cell:HCT116.WT,cell.proliferation.ic50,=,1.22,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,182,XWNYKEDVNZCDMB-CQSZACIVSA-N
Example 479,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,182,XWNYKEDVNZCDMB-CQSZACIVSA-N
Example 480,cell:HCT116.WT,cell.proliferation.ic50,=,1.46,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,183,XWNYKEDVNZCDMB-AWEZNQCLSA-N
Example 480,prmt5,prmt5.enzyme.ki.A,=,0.00149,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,183,XWNYKEDVNZCDMB-AWEZNQCLSA-N
Example 480,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,183,XWNYKEDVNZCDMB-AWEZNQCLSA-N
Example 481,cell:HCT116.WT,cell.proliferation.ic50,=,4.45,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,184,WLSIXTOELRJAKG-CYBMUJFWSA-N
Example 481,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,184,WLSIXTOELRJAKG-CYBMUJFWSA-N
Example 482,cell:HCT116.WT,cell.proliferation.ic50,=,4.32,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,185,BCJQJDQJTMOYAG-OAHLLOKOSA-N
Example 482,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,185,BCJQJDQJTMOYAG-OAHLLOKOSA-N
Example 483,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,186,DECNSXINNROOLX-CQSZACIVSA-N
Example 483,prmt5,prmt5.enzyme.ki.A,=,0.00102,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,186,DECNSXINNROOLX-CQSZACIVSA-N
Example 483,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,186,DECNSXINNROOLX-CQSZACIVSA-N
Example 484,cell:HCT116.WT,cell.proliferation.ic50,=,2.33,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,187,ZIRCVPCMJOXEJA-OAHLLOKOSA-N
Example 484,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,187,ZIRCVPCMJOXEJA-OAHLLOKOSA-N
Example 485,cell:HCT116.WT,cell.proliferation.ic50,=,4.68,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,188,ZIRCVPCMJOXEJA-HNNXBMFYSA-N
Example 485,prmt5,prmt5.enzyme.ki.A,=,0.0035299999999999997,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,188,ZIRCVPCMJOXEJA-HNNXBMFYSA-N
Example 485,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,188,ZIRCVPCMJOXEJA-HNNXBMFYSA-N
Example 486,cell:HCT116.WT,cell.proliferation.ic50,=,3.83,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,189,ZBECLOIHHUMJIU-CQSZACIVSA-N
Example 486,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,189,ZBECLOIHHUMJIU-CQSZACIVSA-N
Example 487,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,190,RAPVTXPSNHELIQ-OAHLLOKOSA-N
Example 488,cell:HCT116.WT,cell.proliferation.ic50,=,1.28,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,191,DIBXWPTWLMSSNK-CQSZACIVSA-N
Example 488,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,191,DIBXWPTWLMSSNK-CQSZACIVSA-N
Example 489,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,192,ZYODZIOKFLOVBQ-OAQYLSRUSA-N
Example 490,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,193,ITZULWQZZJERFA-LLVKDONJSA-N
Example 490,prmt5,prmt5.enzyme.ki.A,=,0.00101,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,193,ITZULWQZZJERFA-LLVKDONJSA-N
Example 490,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,193,ITZULWQZZJERFA-LLVKDONJSA-N
Example 491,cell:HCT116.WT,cell.proliferation.ic50,=,1.27,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,194,RICXQWVPSROBFB-OAHLLOKOSA-N
Example 491,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,194,RICXQWVPSROBFB-OAHLLOKOSA-N
Example 492,cell:HCT116.WT,cell.proliferation.ic50,=,3.39,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,195,IRVLZYKCFGMQAH-CYBMUJFWSA-N
Example 492,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,195,IRVLZYKCFGMQAH-CYBMUJFWSA-N
Example 493,cell:HCT116.WT,cell.proliferation.ic50,=,4.08,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,196,WWMHPYBHCMUNPZ-OBYZQAKMSA-N
Example 493,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,196,WWMHPYBHCMUNPZ-OBYZQAKMSA-N
Example 494,cell:HCT116.WT,cell.proliferation.ic50,=,5.42,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,197,ZOLATFYCMKIZHV-JOCHJYFZSA-N
Example 494,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,197,ZOLATFYCMKIZHV-JOCHJYFZSA-N
Example 495,cell:HCT116.WT,cell.proliferation.ic50,=,3.17,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,198,YSMNRPURHYCGNZ-LJQANCHMSA-N
Example 495,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,198,YSMNRPURHYCGNZ-LJQANCHMSA-N
Example 496,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,199,MRYMXQSTGNCFNM-CQSZACIVSA-N
Example 497,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,200,KOCCUOUBWVUBSE-CYBMUJFWSA-N
Example 498,cell:HCT116.WT,cell.proliferation.ic50,=,2.03,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,201,LVAOVDTUYHEPBE-UHFFFAOYSA-N
Example 498,prmt5,prmt5.enzyme.ki.A,=,0.0024300000000000003,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,201,LVAOVDTUYHEPBE-UHFFFAOYSA-N
Example 498,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,201,LVAOVDTUYHEPBE-UHFFFAOYSA-N
Example 499,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,202,JZTJFGIKRXUJQG-LJQANCHMSA-N
Example 499,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,202,JZTJFGIKRXUJQG-LJQANCHMSA-N
Example 500,cell:HCT116.WT,cell.proliferation.ic50,=,4.59,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,203,PQTRZRRCPVCXSN-GOSISDBHSA-N
Example 500,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,203,PQTRZRRCPVCXSN-GOSISDBHSA-N
Example 501,cell:HCT116.WT,cell.proliferation.ic50,=,5.92,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,204,QUHMJHVPFOHNSJ-HXUWFJFHSA-N
Example 501,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,204,QUHMJHVPFOHNSJ-HXUWFJFHSA-N
Example 502,cell:HCT116.WT,cell.proliferation.ic50,=,3.26,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,205,JYTGPLKZJAAZHM-MRXNPFEDSA-N
Example 502,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,205,JYTGPLKZJAAZHM-MRXNPFEDSA-N
Example 503,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,206,QRZCNKOBDDQUAP-OAHLLOKOSA-N
Example 504,cell:HCT116.WT,cell.proliferation.ic50,=,1.36,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,207,JOCZJBYCKJTJGS-OAHLLOKOSA-N
Example 504,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,207,JOCZJBYCKJTJGS-OAHLLOKOSA-N
Example 505,cell:HCT116.WT,cell.proliferation.ic50,=,10.3,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,208,VTOCPNBEXCLHDH-RTBURBONSA-N
Example 505,prmt5,prmt5.enzyme.ki.A,=,0.0025099999999999996,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,208,VTOCPNBEXCLHDH-RTBURBONSA-N
Example 505,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,208,VTOCPNBEXCLHDH-RTBURBONSA-N
Example 506,cell:HCT116.WT,cell.proliferation.ic50,=,1.16,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,209,VUZISNXUMIIYBC-UHFFFAOYSA-N
Example 506,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,209,VUZISNXUMIIYBC-UHFFFAOYSA-N
Example 507,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,210,ADBVHMSKTNMBPJ-CQSZACIVSA-N
Example 508,cell:HCT116.WT,cell.proliferation.ic50,=,1.7,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,211,MZWYPFWGXXKENH-OAHLLOKOSA-N
Example 508,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,211,MZWYPFWGXXKENH-OAHLLOKOSA-N
Example 509,cell:HCT116.WT,cell.proliferation.ic50,=,4.12,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,212,TWEQIGRTOYTPEW-MRXNPFEDSA-N
Example 509,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,212,TWEQIGRTOYTPEW-MRXNPFEDSA-N
Example 510,cell:HCT116.WT,cell.proliferation.ic50,=,1.91,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,213,RMGGHGSWUOBMRJ-CQSZACIVSA-N
