compound_id,target_id,assay_id,qualifier,value_std,unit_std,year,qc_pass,provenance_file,provenance_sheet,provenance_row,smiles_raw
Example 493,cell:HCT116.WT,cell.proliferation.ic50,=,4.08,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,196,
Example 493,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,196,
Example 494,cell:HCT116.WT,cell.proliferation.ic50,=,5.42,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,197,
Example 494,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,197,
Example 495,cell:HCT116.WT,cell.proliferation.ic50,=,3.17,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,198,
Example 495,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,198,
Example 496,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,199,
Example 497,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,200,
Example 498,cell:HCT116.WT,cell.proliferation.ic50,=,2.03,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,201,
Example 498,prmt5,prmt5.enzyme.ki.A,=,2.43,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,201,
Example 498,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,201,
Example 499,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,202,
Example 499,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,202,
Example 500,cell:HCT116.WT,cell.proliferation.ic50,=,4.59,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,203,
Example 500,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,203,
Example 501,cell:HCT116.WT,cell.proliferation.ic50,=,5.92,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,204,
Example 501,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,204,
Example 502,cell:HCT116.WT,cell.proliferation.ic50,=,3.26,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,205,
Example 502,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,205,
Example 503,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,206,
Example 504,cell:HCT116.WT,cell.proliferation.ic50,=,1.36,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,207,
Example 504,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,207,
Example 505,cell:HCT116.WT,cell.proliferation.ic50,=,10.3,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,208,
Example 505,prmt5,prmt5.enzyme.ki.A,=,2.51,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,208,
Example 505,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,208,
Example 506,cell:HCT116.WT,cell.proliferation.ic50,=,1.16,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,209,
Example 506,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,209,
Example 507,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,210,
Example 508,cell:HCT116.WT,cell.proliferation.ic50,=,1.7,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,211,
Example 508,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,211,
Example 509,cell:HCT116.WT,cell.proliferation.ic50,=,4.12,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,212,
Example 509,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,212,
Example 510,cell:HCT116.WT,cell.proliferation.ic50,=,1.91,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,213,
Example 510,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,213,
Example 511,cell:HCT116.WT,cell.proliferation.ic50,=,2.34,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,214,
Example 511,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,214,
Example 512,cell:HCT116.WT,cell.proliferation.ic50,=,3.1,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,215,
Example 512,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,215,
Example 513,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,216,
Example 513,prmt5,prmt5.enzyme.ki.A,=,2.61,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,216,
Example 513,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,216,
Example 514,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,217,
Example 515,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,218,
Example 516,cell:HCT116.WT,cell.proliferation.ic50,=,3.64,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,219,
Example 516,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,219,
Example 517,cell:HCT116.WT,cell.proliferation.ic50,=,4.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,220,
Example 517,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,220,
Example 518,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,221,
Example 519,cell:HCT116.WT,cell.proliferation.ic50,=,1.705,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,222,
Example 519,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,222,
Example 520,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,223,
Example 521,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,224,
Example 522,cell:HCT116.WT,cell.proliferation.ic50,=,5.57,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,225,
Example 522,prmt5,prmt5.enzyme.ki.A,=,49.9,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,225,
Example 522,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,225,
Example 523,cell:HCT116.WT,cell.proliferation.ic50,=,6.38,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,226,
Example 523,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,226,
Example 524,cell:HCT116.WT,cell.proliferation.ic50,=,2.35,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,227,
Example 524,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,227,
Example 524,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,227,
Example 525,cell:HCT116.WT,cell.proliferation.ic50,=,7.61,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,228,
Example 525,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,228,
Example 526,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,229,
Example 526,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,229,
Example 527,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,230,
Example 528,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,231,
Example 529,cell:HCT116.WT,cell.proliferation.ic50,=,4.24,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,232,
Example 529,prmt5,prmt5.enzyme.ki.A,=,1.69,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,232,
Example 529,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,232,
Example 530,cell:HCT116.WT,cell.proliferation.ic50,=,1.71,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,233,
Example 530,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,233,
Example 531,cell:HCT116.WT,cell.proliferation.ic50,=,2.83,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,234,
Example 531,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,234,
Example 532,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,235,
Example 533,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,236,
Example 534,cell:HCT116.WT,cell.proliferation.ic50,=,4.02,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,237,
Example 534,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,237,
Example 535,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,238,
Example 535,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,238,
Example 536,cell:HCT116.WT,cell.proliferation.ic50,=,1.46,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,239,
Example 536,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,239,
Example 537,cell:HCT116.WT,cell.proliferation.ic50,=,5.96,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,240,
Example 537,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,240,
Example 538,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,241,
Example 538,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,241,
Example 539,cell:HCT116.WT,cell.proliferation.ic50,=,7.01,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,242,
Example 539,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,242,
Example 540,cell:HCT116.WT,cell.proliferation.ic50,=,6.27,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,243,
Example 540,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,243,
Example 541,cell:HCT116.WT,cell.proliferation.ic50,=,4.14,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,244,
Example 541,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,244,
Example 542,cell:HCT116.WT,cell.proliferation.ic50,=,4.18,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,245,
Example 542,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,245,
Example 543,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,246,
Example 543,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,246,
Example 544,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,247,
Example 545,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,248,
Example 546,cell:HCT116.WT,cell.proliferation.ic50,=,4.39,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,249,
Example 546,prmt5,prmt5.enzyme.ki.A,=,1.09,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,249,
Example 546,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,249,
Example 547,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,250,
Example 548,cell:HCT116.WT,cell.proliferation.ic50,=,2.08,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,251,
Example 548,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,251,
Example 549,cell:HCT116.WT,cell.proliferation.ic50,=,5.09,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,252,
Example 549,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,252,
Example 550,cell:HCT116.WT,cell.proliferation.ic50,=,5.93,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,253,
Example 550,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,253,
Example 551,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,254,
Example 552,cell:HCT116.WT,cell.proliferation.ic50,=,2.55,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,255,
Example 552,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,255,
Example 553,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,256,
Example 553,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,256,
Example 554,cell:HCT116.WT,cell.proliferation.ic50,=,4.28,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,257,
Example 554,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,257,
Example 555,cell:HCT116.WT,cell.proliferation.ic50,=,3.82,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,258,
Example 555,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,258,
Example 556,cell:HCT116.WT,cell.proliferation.ic50,=,10.1,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,259,
Example 556,prmt5,prmt5.enzyme.ki.A,=,4.1,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,259,
Example 556,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,259,
Example 557,cell:HCT116.WT,cell.proliferation.ic50,=,1.73,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,260,
Example 557,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,260,
Example 558,cell:HCT116.WT,cell.proliferation.ic50,=,1.3,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,261,
Example 558,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,261,
Example 559,cell:HCT116.WT,cell.proliferation.ic50,=,2.19,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,262,
Example 559,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,262,
Example 560,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,263,
Example 560,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,263,
Example 561,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,264,
Example 561,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,264,
Example 562,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,265,
Example 562,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,265,
Example 562,prmt5,prmt5.enzyme.ki.B,=,3.76,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,265,
Example 563,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,266,
Example 563,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,266,
Example 563,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,266,
Example 564,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,267,
Example 564,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,267,
Example 564,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,267,
Example 565,cell:HCT116.WT,cell.proliferation.ic50,=,3.49,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,268,
Example 565,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,268,
Example 565,prmt5,prmt5.enzyme.ki.B,=,2.77,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,268,
Example 566,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,269,
Example 566,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,269,
Example 566,prmt5,prmt5.enzyme.ki.B,=,4.58,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,269,
Example 567,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,270,
Example 567,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,270,
Example 567,prmt5,prmt5.enzyme.ki.B,=,4.44,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,270,
Example 568,cell:HCT116.WT,cell.proliferation.ic50,=,5.55,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,271,
Example 568,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,271,
Example 568,prmt5,prmt5.enzyme.ki.B,=,2.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,271,
Example 569,cell:HCT116.WT,cell.proliferation.ic50,=,7.16,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,272,
Example 569,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,272,
Example 569,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,272,
Example 570,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,273,
Example 570,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,273,
Example 570,prmt5,prmt5.enzyme.ki.B,=,2.39,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,273,
Example 571,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,274,
Example 571,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,274,
Example 571,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,274,
Example 572,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,275,
Example 572,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,275,
Example 572,prmt5,prmt5.enzyme.ki.B,=,3.48,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,275,
Example 573,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,276,
Example 573,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,276,
Example 573,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,276,
Example 574,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,277,
Example 574,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,277,
Example 574,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,277,
Example 575,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,278,
Example 575,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,278,
Example 575,prmt5,prmt5.enzyme.ki.B,=,2.89,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,278,
Example 576,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,279,
Example 576,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,279,
Example 576,prmt5,prmt5.enzyme.ki.B,=,5.89,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,279,
Example 577,cell:HCT116.WT,cell.proliferation.ic50,=,6.65,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,280,
Example 577,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,280,
Example 577,prmt5,prmt5.enzyme.ki.B,=,3.89,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,280,
Example 578,cell:HCT116.WT,cell.proliferation.ic50,=,5.09,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,281,
Example 578,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,281,
Example 578,prmt5,prmt5.enzyme.ki.B,=,15.4,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,281,
Example 579,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,282,
Example 579,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,282,
Example 579,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,282,
Example 580,cell:HCT116.WT,cell.proliferation.ic50,=,5.6,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,283,
Example 580,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,283,
Example 580,prmt5,prmt5.enzyme.ki.B,=,2.24,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,283,
Example 581,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,284,
Example 581,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,284,
Example 581,prmt5,prmt5.enzyme.ki.B,=,16.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,284,
Example 582,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,285,
Example 582,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,285,
Example 582,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,285,
Example 583,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,286,
Example 583,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,286,
Example 583,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,286,
Example 584,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,287,
Example 584,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,287,
Example 584,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,287,
Example 585,cell:HCT116.WT,cell.proliferation.ic50,=,11.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,288,
Example 585,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,288,
Example 585,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,288,
Example 586,cell:HCT116.WT,cell.proliferation.ic50,=,5.55,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,289,
Example 586,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,289,
Example 586,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,289,
